019fa57b-ab82-74d2-bd83-e49fab5b0000	2026-07-27 21:29:33.677493+00	2026-07-27 21:29:33.677493+00	AVAILABLE	\\xb9bf12791bd72b1ee71dabf9cd33582dfecbb20f6936a7d28cf487082765bc32	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A64r3Qw+XOFNZkKnxq3F1umgcVHZNpbAawsG2UY+7vwW", "0000000000000000000000000000000000000000000000000000000000000002": "A6Yxr0aMPKdR0LD5JGXv+bOGZNfSKHwJG8ZmRt8Owhz9", "0000000000000000000000000000000000000000000000000000000000000003": "A/ld++P01wje/CIbBJZTz/z4L+w9ym18CuGcEEbbtbj6"}	\\x020836218f03573e82d60a751895c64b1354c8e06d044ff87a690e80a71e093d11	2	0
019fa57b-ab87-7c0d-98a2-c98e6f410039	2026-07-27 21:29:33.596985+00	2026-07-27 21:29:33.596985+00	AVAILABLE	\\x00e4d5ac87b2e1244da6b74695c227f2c554a4b960f45ac987088493afba533f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ah1VP06QbmTE142zJKxMnywSugnv2KxcRbHle7ExjSaF", "0000000000000000000000000000000000000000000000000000000000000002": "A0Eun/IVtp01sFs8yt87xPptYsgkxF6FGItxAY3lkMvk", "0000000000000000000000000000000000000000000000000000000000000003": "A6LKZLHGnfebDNyVmMmvHgI859coZ25LU1ETWBKHwzGW"}	\\x031cb3fc9898b572251e918bcf873d0d1e7ba55da4637f2fd0aafe9fa78188972f	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41003a	2026-07-27 21:29:33.596986+00	2026-07-27 21:29:33.596986+00	AVAILABLE	\\x26951f7709b3718fecad82b517a898bfd24142b060396b7287d73bce3c3b1810	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A4R9JX1NyiXO3oAQrm8mJgLJdsY9B2rU9kAFIDrp6BMM", "0000000000000000000000000000000000000000000000000000000000000002": "AgaToeXb93XYQvExDuW57RdHZqY5S/9iK4sR/WopfTx5", "0000000000000000000000000000000000000000000000000000000000000003": "A1mw072V631P+xDKbNO3wnzgsCTKbWLVxLhc2a/DOdeJ"}	\\x03a34d35bb793820f4fa735a1687a126ae9eb1d3d265c0057fe40f69cdae948152	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41003b	2026-07-27 21:29:33.596986+00	2026-07-27 21:29:33.596986+00	AVAILABLE	\\x7f64b14e0267f43ef257f5e8861f5c9d462a529a194d2dc45231f2710e1e7c65	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A45/jya7rPSAeoFcVxSRrDD2ZNUp7SCVKKcvt3J+uCJ2", "0000000000000000000000000000000000000000000000000000000000000002": "AgFEadeIC3S1XcaKNQDBo++LH0F5l6+tfLgIuAli03Mv", "0000000000000000000000000000000000000000000000000000000000000003": "ArFjkvcoAPFSKYJb59fzVY6tBdCHPaEIL6wC5lQqkRTc"}	\\x03e107de6f2b2e3ad828f660aa2b9f6b28e3f8269014d17c2ff84547d7897164d6	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41003c	2026-07-27 21:29:33.596986+00	2026-07-27 21:29:33.596986+00	AVAILABLE	\\xfa7545a890b15677a1de380b09c7a89a846afaf062356fa29d82d9fe40fb280e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A69By/OHknk+MyFLgn+z+Uk4RLGFYiZyALgfHXsEda7E", "0000000000000000000000000000000000000000000000000000000000000002": "A3RhLP+Byn7FSmz8xwBX5UQHh3HkznCwvGa49Y+E7muW", "0000000000000000000000000000000000000000000000000000000000000003": "At48Tq86SE1odtqDHPVriPVe6M3cDVCoGFNxdfH3yjFW"}	\\x033ea3dbc69bf3a219dac441858ca36426dbb2dd4cd9737dc7f9ab5db3d64da42d	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41003d	2026-07-27 21:29:33.596986+00	2026-07-27 21:29:33.596986+00	AVAILABLE	\\x5f752c76eb41eb5cfc8e9607cb073a007894b6e30030414396699ec2981c5a9f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Axn0BTNCFuHo67cVRwYDAqbQwFb7T+VgRyK8iRhQHl+I", "0000000000000000000000000000000000000000000000000000000000000002": "Ax9odD83SxWIT2V6P0LwsCPAhAoycxyH7Z6h96jw8Z3l", "0000000000000000000000000000000000000000000000000000000000000003": "A9SpW+Ta9CHqyqjdLX12HUUgVzX6vARX4pM4prFPtnSM"}	\\x03f221c03273501a630fdaed3ed77c13ed3485815415771e931375641beb6bb1a6	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41003e	2026-07-27 21:29:33.596986+00	2026-07-27 21:29:33.596986+00	AVAILABLE	\\x24a4d8e0643fb2b855d11e39f7d20ba65164045b2f33c2f99e518669cda637b1	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A37kPEIDD/qwr4+NhL9KPHuDEeUB9tHSpces9ZfN4wpw", "0000000000000000000000000000000000000000000000000000000000000002": "Aof7YUdKvjbEBnvVdVpuaLZN22YkRuBN1Rdg/Wc038p3", "0000000000000000000000000000000000000000000000000000000000000003": "AtGgmQYI823wRworHOsiKGAv2bBusEnDQdb4WZ6GT4xv"}	\\x03cbf3e1a4e8a958800d953c7989cb95714eca90cfce771df1c4c3a33defe30f85	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41003f	2026-07-27 21:29:33.596986+00	2026-07-27 21:29:33.596986+00	AVAILABLE	\\xeca4b518c423ae8f87d64a64ad7dc3a1932964eafab821fc3d27a938a584b8a5	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A9YTgTNtuFZ/xVpOS0eiUueuastan1ufNH7g7RJFL9Tz", "0000000000000000000000000000000000000000000000000000000000000002": "AzTgZL1fVAEFTSQdy1KrKtxHshVDX+9af5pz7WvhY1a6", "0000000000000000000000000000000000000000000000000000000000000003": "AjSlIdH402Te5YMEhCcwhTtZIW6kgu+UjUEWTMBsElc9"}	\\x0322afce87383cf7e0718a34707de871c81109af5471111a77e768bad90cc3bb72	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410040	2026-07-27 21:29:33.596986+00	2026-07-27 21:29:33.596986+00	AVAILABLE	\\x95d9ae01a993e4ed47cebdba22031bafabed82e345589591176d9d743f774c6f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1KEWWWL3abP43+XdH8hUQbdWahcS8iJP2C/VW5tzKzs", "0000000000000000000000000000000000000000000000000000000000000002": "A1Eduq+tts9j4bfdMCoBnqm+8KoAmGJ7viKg4VY7tG3l", "0000000000000000000000000000000000000000000000000000000000000003": "Aokubc28yJ1loC6JzxIO7DAD+1QcHfw052ckLFN8/JZc"}	\\x02efa1b9be4258b2a1a0e7cf28add5aecabdba6b9b6e0ff746e289e85f48f59672	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410041	2026-07-27 21:29:33.596987+00	2026-07-27 21:29:33.596987+00	AVAILABLE	\\xb71c1d5c1dcb569e1f7e59b382abfcb4c83c8a5dfa6172772a8bcfd5db83f508	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AtdQQ7152UIM0VRtfJpeJCbLndK1yVANIGlTPLltiOyY", "0000000000000000000000000000000000000000000000000000000000000002": "A//456ZaW6LBVuOyZfFeWPCJfx9nT90nrkyBLl6UqTV7", "0000000000000000000000000000000000000000000000000000000000000003": "AiO14V9KZlyH36FnPuB3UIro/Wiw6F5rLRwEk2GpqecJ"}	\\x022d1077ffb377a118dd459f1a12756bd9f920fec097336ba7a814501fa66b2f19	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410042	2026-07-27 21:29:33.596987+00	2026-07-27 21:29:33.596987+00	AVAILABLE	\\x46164339b981ed952630f05e9da2eeb54c82c02b5a757b5eaae2a385589f7b85	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Az7Ek/bRZtEw/DbXl/VpKQm2NMbIC7i2cx4P22X/21dU", "0000000000000000000000000000000000000000000000000000000000000002": "Anb5HLCflPxOGtOeeDxajXFjJKOnx+tJn/oMIgnRMqOY", "0000000000000000000000000000000000000000000000000000000000000003": "AgpeYg74+8XReXBJRLsvILazLNlOX5cbh4FIB446ke+B"}	\\x03c7fe0bbb6780a20c3ac7fb7ad0c197885879b6b071a24eab6f1f4ed5b7c1eae8	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410043	2026-07-27 21:29:33.596987+00	2026-07-27 21:29:33.596987+00	AVAILABLE	\\x5f082b670dfe9e9cafbb2c5b72308a23b22dcc5520afcf140bae4d9f6d61d379	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AhzEABIMpYu20CiSD9d2rVVGsKui988Q3fbgviZn1Ual", "0000000000000000000000000000000000000000000000000000000000000002": "AhkTfwWXrdUPUdsyVJXUH5WD3LUjwngVaW2dn/xj7tJI", "0000000000000000000000000000000000000000000000000000000000000003": "A9USqEOISmMJ83IGcc1Fn/iVjtrmz8Xv6jLicbHs1iV1"}	\\x0254c228f9704461bced5f1d246f6cc0a7e734262ccef9da4ced59f12e1d217999	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410044	2026-07-27 21:29:33.596987+00	2026-07-27 21:29:33.596987+00	AVAILABLE	\\xfeb58dd4a402af1643f7c39fe294620bef04242ad44af57e155df7fd6fe0aee2	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AsYc70Ja67o5BsZLhdMAhpE80wJXR8pm+KlYw24HII1x", "0000000000000000000000000000000000000000000000000000000000000002": "A1qJzPlarKwaqG1WrdgCWGfACLs1moMaCTleMl33D2vF", "0000000000000000000000000000000000000000000000000000000000000003": "AuwqoN8QN/5sPPhyHPElhWDxJH0FEKx25eSUv33GAF66"}	\\x02c804e26a9d7d5420c93ffa1ece91220951b354798c47b2752d48c6ebe7e603b9	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410045	2026-07-27 21:29:33.596987+00	2026-07-27 21:29:33.596987+00	AVAILABLE	\\x66fd9e8c401877e25e7eac047dd400ce086253b3646bfeeb8efe195c9bc119a0	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AjyyRrU/Vx78wlqy+ZVXY1ghItcLoVBd1XZcO+VCfZMe", "0000000000000000000000000000000000000000000000000000000000000002": "Au1TSCfOlzbab85BeN2icbqjicM9vi0KC1bwfft8KeCF", "0000000000000000000000000000000000000000000000000000000000000003": "Aj04ZeVKCuutcjsf9hazzBHkmUbrgfGQ7QYtczYQyFeZ"}	\\x02133f79a92c27835a7dbb2acecee0f6f999f8ae7492ce458bcc70b2556721a56f	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410046	2026-07-27 21:29:33.596987+00	2026-07-27 21:29:33.596987+00	AVAILABLE	\\x790d49de6611ad61f52eadc7529bc66c028ea4151d90c7e6c74164916ca8ebf4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AiV3SmrKztYpEq/rGOLlqUS4xUWkPhn5u0JXVlatc4JY", "0000000000000000000000000000000000000000000000000000000000000002": "AmZTlSJ90R0Ia+SjEbaiRDqiH1VfB+O3t077pxNcv6sd", "0000000000000000000000000000000000000000000000000000000000000003": "A5NVjGV+rfjELH4wVdLQQ/WyAVntKKljh4I27u4BwRWq"}	\\x03c4f065769c034d30ddf16496db8b54d33fdbb881806514d8e46bd1bf2572331f	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410047	2026-07-27 21:29:33.596987+00	2026-07-27 21:29:33.596988+00	AVAILABLE	\\x0dae75229f0f7774ce7b7486a133c06eca80ecf9da7ba35c14610326237fe341	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AgmBIqDtpthV5HEmna7+hLm18atgOVyEmuCvcp52rEH5", "0000000000000000000000000000000000000000000000000000000000000002": "A1SMzvzcaKHQc5TZaae/SIk9u7Z5w86c6V3ot2Tr6Irt", "0000000000000000000000000000000000000000000000000000000000000003": "A1UIhjq7JUOpZW8m5ZaRiasG7DJrvcYj/PiM1iQ2MFxO"}	\\x024979d266e48d09eeefafbccc3d1a735ae9aae9411465efe62707f9ad79f75307	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410048	2026-07-27 21:29:33.596988+00	2026-07-27 21:29:33.596988+00	AVAILABLE	\\xbb5ac9a38a951010154aac6cc3fe244c980698365e07d9cf31990fd4ff67fde7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AmAorHSI4von/iN+wlBY3dgkVqDj4+m3ldMn7ifyWoTW", "0000000000000000000000000000000000000000000000000000000000000002": "A7AG8+d6RaKJNbZpO1To4Uyyo1lo6mOSvX3k90QvB31G", "0000000000000000000000000000000000000000000000000000000000000003": "AqwetawxD/UKT1/QCoUe2V948UV1Ldb+qLGnwg3Dy2wV"}	\\x02558aab7df329c6d261faef98e17e4d8d34f3c91f8baeeecebf323ce8d082f6c5	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410049	2026-07-27 21:29:33.596988+00	2026-07-27 21:29:33.596988+00	AVAILABLE	\\x352137c4e7721fbe1a933efd4aa00f25480f45b15283f128d8ba390583af32e8	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AmZKccbp6iW5F7AlfLi8bW3oxQMeBjVKmFGAB0603a6c", "0000000000000000000000000000000000000000000000000000000000000002": "AmCxeIpzkAj5arAf4hM2TtCSjM4pomWPEwsdDTb/1BA6", "0000000000000000000000000000000000000000000000000000000000000003": "ArLMptHoleB2Gn5I4tahSyxyI9SJMLCJ/oSHpEd66U/7"}	\\x024d30cb3064b150ae3ec4ccc400c140827d16476186792709c80139407b674a2e	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41004a	2026-07-27 21:29:33.596988+00	2026-07-27 21:29:33.596988+00	AVAILABLE	\\xba90b6240149fe7e52d13f27e00887b425b3a47f4ad00581ce9a0c2ed7597c61	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AomUmJvJfoyPSTQzRc2gw2MC3MaHJ5KSnQ1YqJAwkI2M", "0000000000000000000000000000000000000000000000000000000000000002": "A6RKF/KWeOL5t6kVZeQhmmWfZkbXSpGKKc1/nNbSx4Ra", "0000000000000000000000000000000000000000000000000000000000000003": "A+S48RUeLRLCbGflzThXYA3FhfJMl7SSWBQXbmW+qjSu"}	\\x0346a005d61ee578ab7068e69d655ad44dccd203c5e0269a5bbdeb2af458c8ca54	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41004b	2026-07-27 21:29:33.596988+00	2026-07-27 21:29:33.596988+00	AVAILABLE	\\xa60fcb63111655449f6903eb7157bd1384531c1797ad970fd06343aa929fb420	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A9dYQv2eH8SMheWXMrvsDkpecASaHAuTm0odS78Yotbv", "0000000000000000000000000000000000000000000000000000000000000002": "A2OW0ZglgjmmdGICycR/RJ2fvhaTl9VUe4SvLURzx3EL", "0000000000000000000000000000000000000000000000000000000000000003": "AlJcr8pd8EibfK2Ca5Kpw9G+F0u69H8EbPFM6vCMfyaX"}	\\x027897f3ff77aed1154778f5a4c2b4e8c588f5d41737dc2cf50fc89aef24a3467b	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41004c	2026-07-27 21:29:33.596988+00	2026-07-27 21:29:33.596988+00	AVAILABLE	\\x6bc09d530db6918c6314269b051aee7b8832168e93001fe477e59e32b6343f44	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Al5AcugXBJyKiAXx4BXvBM9kW4Jfx09MKHZDIpu4Xggy", "0000000000000000000000000000000000000000000000000000000000000002": "A6Or7DTvZw2Q/i0N+rbbhT+x0QnpOGhkT911CVjf6TpW", "0000000000000000000000000000000000000000000000000000000000000003": "AvRKIE57sQ6L89UA62ISZz5GqsYWwKO6IjpNchgU6OBT"}	\\x022325c9efaebf36c5e1ae107ba8e3944f281862024ce3ecd11b9acc097ed54d7d	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41004d	2026-07-27 21:29:33.596988+00	2026-07-27 21:29:33.596988+00	AVAILABLE	\\x797dd2d1b77e657f8cb542fe3ae4754d2a96b22234bf82acf662b9ca60eacd12	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ap/21cKwFeVTWCKJef2DrrK5nzAOVBcteFdeW0HTgiB7", "0000000000000000000000000000000000000000000000000000000000000002": "Asztcvk+7pJyEkF753I9prkkI1mDYcT1UcYMnsqvcDDI", "0000000000000000000000000000000000000000000000000000000000000003": "A6Qe5dXUzLMrSMVBG2K513wbStSWmG+99h75Nhryj4xf"}	\\x03809cf54868d41f273f62955fd7fff6f508bb9dce2f42698a4903bdd478ab7122	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41004e	2026-07-27 21:29:33.596988+00	2026-07-27 21:29:33.596988+00	AVAILABLE	\\xc4969b81f558b657eb4a109eec0ee3c6191d9c5f921e72de1999a2e03a2048b4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AyoQgX6+JtaMK2qidCm+gtr1B0j7NWNswVafDHLRUVXH", "0000000000000000000000000000000000000000000000000000000000000002": "AnhyHx/s6QIFVqplS7WrmfkQtc+2xejjqelWtxlDnECc", "0000000000000000000000000000000000000000000000000000000000000003": "AsdI/4sN40dbNAbYnr/VEBVxcm5873t20LTeYk8U9tTm"}	\\x037e9022f7e13886293a8c0fb1c169d6f294d7114251091d5038fd5032ad9ed3e0	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41004f	2026-07-27 21:29:33.596989+00	2026-07-27 21:29:33.596989+00	AVAILABLE	\\xd3976c0983f270450646353443452bb0769f8cc071f3a97f7f4bd87c08fc1fcc	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ApcwpzO9Gnb8L1gvgCVzaK3uQouX5mps4YghrMUsyAUL", "0000000000000000000000000000000000000000000000000000000000000002": "AmlnHe02MykicwtHDtuiHuLMWLeiyeJnJU7ScTfES+lk", "0000000000000000000000000000000000000000000000000000000000000003": "A0GMkNwc5WKhAti1Fh0hYgMrfBvEIHdO6lffcR0sdVmB"}	\\x02b61668d2bc3b0a6da4e19cbf5e147bb7f1f9de938d8c39cf5bb1546996eb11c6	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410050	2026-07-27 21:29:33.596989+00	2026-07-27 21:29:33.596989+00	AVAILABLE	\\xde04c43a19429de024a4bf0de6c01b3a84a3b6bb61930618c5e43ba7e6d5fbbb	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A5P1BW9+eJqcXbCkw/rzNSIRuOQ1peMT4aNi/8OykRwH", "0000000000000000000000000000000000000000000000000000000000000002": "Ag6hRj/t2ByWt/OctzeBT5SMjsYqmYi8RH871VvRTkL3", "0000000000000000000000000000000000000000000000000000000000000003": "ArkXHHrWkKeBMabBeIf+z16Itss/JSd9iZbBs+NPXlbY"}	\\x034daa24ef082ef9c73046574d2a6f779606b2682abeb9dc43169a7ab139de09d5	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410051	2026-07-27 21:29:33.596989+00	2026-07-27 21:29:33.596989+00	AVAILABLE	\\x9f16454fc2945102d13d992d49051d9cf25cd2ee3bf289ece371311a839ed41b	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "An8wXKgTRFha0dyix984b0yhBrfIP9zMlDaejCMCMLbA", "0000000000000000000000000000000000000000000000000000000000000002": "A0lBN+euqI7dY+L21nPa4WvpgU67vcw/yW/hjVFUsY+A", "0000000000000000000000000000000000000000000000000000000000000003": "AgdkRYnLbdguFuDUOgLdvY32+o1nitrn0XSCD5nUlQgH"}	\\x02cb8d90a5f957e22a712be85ae4d2658b70543e04f5c8bbc3f27b7ff327adf28d	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410052	2026-07-27 21:29:33.596989+00	2026-07-27 21:29:33.596989+00	AVAILABLE	\\xb86905a520cfea151ed65765a2e4d590af3669668b7f3745ed4d41eec2eb6437	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AhqUHWNDQgpymQEjysFSDsET/wyySsThVNE5LmGumON+", "0000000000000000000000000000000000000000000000000000000000000002": "AwNy+AjINlzxtkTg8c6IDB3UdfNHTVJN3ad9tx1MrT9a", "0000000000000000000000000000000000000000000000000000000000000003": "Ah4mnqb+q3XbYiZyPBRFn0pKbEwl38kxjIGm/h0U0mba"}	\\x02406dac6e48dadda24432c2c63329f2542c286ba1ca48eef65e33c2eb478bc8a8	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410053	2026-07-27 21:29:33.596989+00	2026-07-27 21:29:33.596989+00	AVAILABLE	\\xfa791ee9b8b5fdbf193cfc5ea048cd54d8c18262bda24d7fd97b8e425109d5a4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AoC0veX2nGzIgxA7n7t5kxt+jvUPwhA+7kLhp0l3B8hQ", "0000000000000000000000000000000000000000000000000000000000000002": "AivonN9kARMtX7jfWwJ3NRaJGJP9IZGxoNav2Lva4KLu", "0000000000000000000000000000000000000000000000000000000000000003": "AnS4cd8dQavBEu5qcnd8UpiT1UpvozdbLWK2nGELV0er"}	\\x0251d05b00890a4a857bcca971d59f4774548c68f6c930bcfb7762fd0e00b35f71	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410054	2026-07-27 21:29:33.596989+00	2026-07-27 21:29:33.596989+00	AVAILABLE	\\x9e7ee5124213d40abc66a0f083f218ee793a537adbdde4ae22b5a5942f51aefc	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxVWmP8nceDer36FhA+9v5Y7o5yRdLfKGX4ojVMGm5UL", "0000000000000000000000000000000000000000000000000000000000000002": "Ah1uATVkaD+bvTUnv5WRstEbCVIOFrh+xXTn+hSF4+3l", "0000000000000000000000000000000000000000000000000000000000000003": "AhmZd14uaGPUdGSAMxAoKNojrNNCsVgWfAvUVNq+wMyd"}	\\x022287fe91c8375547a73834f8e64c3f14f53e09b5b00708051d26a46adbae18f1	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410055	2026-07-27 21:29:33.596989+00	2026-07-27 21:29:33.596989+00	AVAILABLE	\\x9f4084d7be20a0b9f4c46c34553dc7908cdfff594d0da2add102cc119e86610b	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ak2E2ttpwBsIrjw4CQfBi0ViOjj3c237giNZDF9y8aJh", "0000000000000000000000000000000000000000000000000000000000000002": "A/pCNqsz3YTkQi6SCHYlJQxne7ZxQxX9H/YlUWQ6FSbN", "0000000000000000000000000000000000000000000000000000000000000003": "AoRxO59Gz31VhGjNth5ONvaNLUwVDBKvwGpW7crZTUmz"}	\\x03024d38baa173a1d9c3c66b16ebb41dc7e9ba37035c19479e35bb1021defda026	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410056	2026-07-27 21:29:33.596989+00	2026-07-27 21:29:33.59699+00	AVAILABLE	\\x32f407a4f7e4f3ad9d15a7a598caac79307054c542a20103336d3722364dccc9	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A4/QKJZvsFcf8b9DYZhqWIj2PvQDS/NtUUeF6HwX0T/X", "0000000000000000000000000000000000000000000000000000000000000002": "A5hGYE11pF+DtQYTIo/qwd3yE5epOsMbAu/QkgNHng2T", "0000000000000000000000000000000000000000000000000000000000000003": "Awv/6IGwXEI3bFfvAJ6b3eC7BMOlTdSzGELPlYDsMOVz"}	\\x03e1a69690851d09fd6a640340bcc04b05ebab882d0d76d6408ee01d281ef9880e	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410057	2026-07-27 21:29:33.59699+00	2026-07-27 21:29:33.59699+00	AVAILABLE	\\x93084994d27caeb2c275c435a5f7c6935be5d00822b30000a37b192b7e7440a0	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1QIAPBsvGDUv6zxsrOu7T5eg+oq+a/zG6Aq7QpCNJuw", "0000000000000000000000000000000000000000000000000000000000000002": "Ak+NZ/ecBafO/kjoOgx7PUvudfpQwBfl+2uwLsinvikf", "0000000000000000000000000000000000000000000000000000000000000003": "A1d45X5DxewBS2hjtjpODMFRTYUZVBs8/gs3oDVx/RA9"}	\\x033556d2774262342e481d6eb79b2cb61f42348b57c0fe9166ff2b29ff735fbe0b	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410058	2026-07-27 21:29:33.59699+00	2026-07-27 21:29:33.59699+00	AVAILABLE	\\xeed20a465acc9b20d944fbf41ceae830f7d93a68b9c28b6174a647a816c7ce4c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Auo2ppt61x6dNM7jHgob4vaTOEYWgsahuTTEjn3HBnXE", "0000000000000000000000000000000000000000000000000000000000000002": "AkRXnJZs2DcssuBOZCI1Kqp1bFVjBc2woU6Y8YfSyv5G", "0000000000000000000000000000000000000000000000000000000000000003": "ArULamWRtPw0JgyRJWNQRtQdmKcZ93Wb5zJB/L/pcV3z"}	\\x03599354e35014a72533c745291d4557b9fc3c25a42573925ae2822d71df6fe0aa	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410059	2026-07-27 21:29:33.59699+00	2026-07-27 21:29:33.59699+00	AVAILABLE	\\xe38ed64b65f039b5e601187513587d0872fb9b97816a971edf8860467b38432e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Az2Y/nkTkIqVJZ1hS7k4/EdXpKUroBKneMPUQ0FNeUgW", "0000000000000000000000000000000000000000000000000000000000000002": "A6h1rvPSKu8iQLOGaj6rwa+WskIG8N5X3bqe9AWjcE6r", "0000000000000000000000000000000000000000000000000000000000000003": "AtjWh+8Nwo4Zrav3YQPkxx8JN8hYoFY2YOTTPIx2veT8"}	\\x030852b7d55e9b2dba92792161452167ab217ec47f366e135b4312ed0efb620eb8	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005a	2026-07-27 21:29:33.59699+00	2026-07-27 21:29:33.59699+00	AVAILABLE	\\x634d339e87f590654a1c432ef6d6d009e13f1951aeeeb472dd15d94c6f090c42	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzvtKavkq4XlT/pTjH9pnSfcw6mdiJtzieCgirrZxRsC", "0000000000000000000000000000000000000000000000000000000000000002": "Aj0cGNnvODRbeXW/v9Noq+KVIetHXEFsBNSKSjDCn4SE", "0000000000000000000000000000000000000000000000000000000000000003": "Au6nIW84DWzmzeYrBmzBbk/7vwtPMXDHZLdLp1FuGWMI"}	\\x02a645de9aed32265873750ba37603ec873cd7b637a8ffa6b9e569aa4a7564b624	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005b	2026-07-27 21:29:33.59699+00	2026-07-27 21:29:33.59699+00	AVAILABLE	\\xf0dc8ef0adffc9eae1f18cad5527f92bb02eea907a0e9ee2a5b862f7f170eb8c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A324t/clPBjmeF3Yn0P+Gz0se8llFEDhklbNtN6yJtlA", "0000000000000000000000000000000000000000000000000000000000000002": "A4qTyyuEc84GfqFCLNVf7zAGosCNLlzfFx7s0AY2cWk4", "0000000000000000000000000000000000000000000000000000000000000003": "Auys6vNFDGGOcdQCWRlROqbSSfBBeMIiA1op/zCn/ufS"}	\\x03f74a04fd37d0c69e3c0bb21e82c6a194ab38eeecd447490aceabb00723482fde	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005c	2026-07-27 21:29:33.59699+00	2026-07-27 21:29:33.59699+00	AVAILABLE	\\x966f9eb0e50f1c308b6ee68bc7ecdf1f5f00a2e35b24eb3426d0d53b3308761a	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A9riQUgbfiO0sBGZoI3EiFmIUYAxL0Yj02Y6vKaUxF+Q", "0000000000000000000000000000000000000000000000000000000000000002": "Ar5L2b1s6LckhigEa9XpvvyCjjHL6Ss6gZaxrGx4/Fqb", "0000000000000000000000000000000000000000000000000000000000000003": "Auu/D7HEWJcQacHXeeoV75BTXdgwSs2FrYbBaO/DIR31"}	\\x038c075edaded9767592e239f9cce838bf5011ff2386fefcf042fe109216ff277f	2	2
