019fa57b-ab82-74d2-bd83-e49fab5b0000	2026-07-27 21:29:33.680288+00	2026-07-27 21:29:33.680288+00	AVAILABLE	\\x19d545af41452c06febe786208b4760a04fead99a4c2b6f01d952d2e8497dee9	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A64r3Qw+XOFNZkKnxq3F1umgcVHZNpbAawsG2UY+7vwW", "0000000000000000000000000000000000000000000000000000000000000002": "A6Yxr0aMPKdR0LD5JGXv+bOGZNfSKHwJG8ZmRt8Owhz9", "0000000000000000000000000000000000000000000000000000000000000003": "A/ld++P01wje/CIbBJZTz/z4L+w9ym18CuGcEEbbtbj6"}	\\x020836218f03573e82d60a751895c64b1354c8e06d044ff87a690e80a71e093d11	2	0
019fa57b-ab87-7c0d-98a2-c98e6f410053	2026-07-27 21:29:33.59731+00	2026-07-27 21:29:33.59731+00	AVAILABLE	\\x724dba96b0c1f3117cfbe19ccf9bded9b92a523d53487d70a7fa033d6f9feae6	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AoC0veX2nGzIgxA7n7t5kxt+jvUPwhA+7kLhp0l3B8hQ", "0000000000000000000000000000000000000000000000000000000000000002": "AivonN9kARMtX7jfWwJ3NRaJGJP9IZGxoNav2Lva4KLu", "0000000000000000000000000000000000000000000000000000000000000003": "AnS4cd8dQavBEu5qcnd8UpiT1UpvozdbLWK2nGELV0er"}	\\x0251d05b00890a4a857bcca971d59f4774548c68f6c930bcfb7762fd0e00b35f71	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410054	2026-07-27 21:29:33.59731+00	2026-07-27 21:29:33.59731+00	AVAILABLE	\\xe491f8b171e679483611c556631a03b02896b53d0d3ab4b80237bf7dc7f68459	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxVWmP8nceDer36FhA+9v5Y7o5yRdLfKGX4ojVMGm5UL", "0000000000000000000000000000000000000000000000000000000000000002": "Ah1uATVkaD+bvTUnv5WRstEbCVIOFrh+xXTn+hSF4+3l", "0000000000000000000000000000000000000000000000000000000000000003": "AhmZd14uaGPUdGSAMxAoKNojrNNCsVgWfAvUVNq+wMyd"}	\\x022287fe91c8375547a73834f8e64c3f14f53e09b5b00708051d26a46adbae18f1	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410055	2026-07-27 21:29:33.59731+00	2026-07-27 21:29:33.59731+00	AVAILABLE	\\x313d552b42a6a7de9c3aa673b63395f2dbeb541b01d48ba79cfef9791530254e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ak2E2ttpwBsIrjw4CQfBi0ViOjj3c237giNZDF9y8aJh", "0000000000000000000000000000000000000000000000000000000000000002": "A/pCNqsz3YTkQi6SCHYlJQxne7ZxQxX9H/YlUWQ6FSbN", "0000000000000000000000000000000000000000000000000000000000000003": "AoRxO59Gz31VhGjNth5ONvaNLUwVDBKvwGpW7crZTUmz"}	\\x03024d38baa173a1d9c3c66b16ebb41dc7e9ba37035c19479e35bb1021defda026	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410056	2026-07-27 21:29:33.59731+00	2026-07-27 21:29:33.59731+00	AVAILABLE	\\x28cd022c838e50d295099029ed53f57b9f107130120c7a20c97d16068dc7aedd	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A4/QKJZvsFcf8b9DYZhqWIj2PvQDS/NtUUeF6HwX0T/X", "0000000000000000000000000000000000000000000000000000000000000002": "A5hGYE11pF+DtQYTIo/qwd3yE5epOsMbAu/QkgNHng2T", "0000000000000000000000000000000000000000000000000000000000000003": "Awv/6IGwXEI3bFfvAJ6b3eC7BMOlTdSzGELPlYDsMOVz"}	\\x03e1a69690851d09fd6a640340bcc04b05ebab882d0d76d6408ee01d281ef9880e	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410057	2026-07-27 21:29:33.597311+00	2026-07-27 21:29:33.597311+00	AVAILABLE	\\xc13eecea6f11644f4f7dc880caf62b951adc72b3889f80bb3d8897f77f91f776	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1QIAPBsvGDUv6zxsrOu7T5eg+oq+a/zG6Aq7QpCNJuw", "0000000000000000000000000000000000000000000000000000000000000002": "Ak+NZ/ecBafO/kjoOgx7PUvudfpQwBfl+2uwLsinvikf", "0000000000000000000000000000000000000000000000000000000000000003": "A1d45X5DxewBS2hjtjpODMFRTYUZVBs8/gs3oDVx/RA9"}	\\x033556d2774262342e481d6eb79b2cb61f42348b57c0fe9166ff2b29ff735fbe0b	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410058	2026-07-27 21:29:33.597311+00	2026-07-27 21:29:33.597311+00	AVAILABLE	\\x2b8de6502ef303df77c8451db83103363034ba2c21090cab21e551955b49c2c9	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Auo2ppt61x6dNM7jHgob4vaTOEYWgsahuTTEjn3HBnXE", "0000000000000000000000000000000000000000000000000000000000000002": "AkRXnJZs2DcssuBOZCI1Kqp1bFVjBc2woU6Y8YfSyv5G", "0000000000000000000000000000000000000000000000000000000000000003": "ArULamWRtPw0JgyRJWNQRtQdmKcZ93Wb5zJB/L/pcV3z"}	\\x03599354e35014a72533c745291d4557b9fc3c25a42573925ae2822d71df6fe0aa	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410059	2026-07-27 21:29:33.597311+00	2026-07-27 21:29:33.597311+00	AVAILABLE	\\x3c290315d7846ba949c531efc674f329b3b1b590a2b2cae93970e6a07fe7138d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Az2Y/nkTkIqVJZ1hS7k4/EdXpKUroBKneMPUQ0FNeUgW", "0000000000000000000000000000000000000000000000000000000000000002": "A6h1rvPSKu8iQLOGaj6rwa+WskIG8N5X3bqe9AWjcE6r", "0000000000000000000000000000000000000000000000000000000000000003": "AtjWh+8Nwo4Zrav3YQPkxx8JN8hYoFY2YOTTPIx2veT8"}	\\x030852b7d55e9b2dba92792161452167ab217ec47f366e135b4312ed0efb620eb8	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005a	2026-07-27 21:29:33.597311+00	2026-07-27 21:29:33.597312+00	AVAILABLE	\\xf883f407a68bfa00bda34cbbb503854deed3bd50ad88a2ccc9959785b7dc2542	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzvtKavkq4XlT/pTjH9pnSfcw6mdiJtzieCgirrZxRsC", "0000000000000000000000000000000000000000000000000000000000000002": "Aj0cGNnvODRbeXW/v9Noq+KVIetHXEFsBNSKSjDCn4SE", "0000000000000000000000000000000000000000000000000000000000000003": "Au6nIW84DWzmzeYrBmzBbk/7vwtPMXDHZLdLp1FuGWMI"}	\\x02a645de9aed32265873750ba37603ec873cd7b637a8ffa6b9e569aa4a7564b624	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005b	2026-07-27 21:29:33.597312+00	2026-07-27 21:29:33.597312+00	AVAILABLE	\\xb889cad625e5691ebede7db57c0d8478f47e14a44f6b1b1536e76990fee609f0	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A324t/clPBjmeF3Yn0P+Gz0se8llFEDhklbNtN6yJtlA", "0000000000000000000000000000000000000000000000000000000000000002": "A4qTyyuEc84GfqFCLNVf7zAGosCNLlzfFx7s0AY2cWk4", "0000000000000000000000000000000000000000000000000000000000000003": "Auys6vNFDGGOcdQCWRlROqbSSfBBeMIiA1op/zCn/ufS"}	\\x03f74a04fd37d0c69e3c0bb21e82c6a194ab38eeecd447490aceabb00723482fde	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005c	2026-07-27 21:29:33.597312+00	2026-07-27 21:29:33.597312+00	AVAILABLE	\\x619bc4e038346a626a40f3c4fae3f4cd38ce6d0027d5d358b539364f18e66f89	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A9riQUgbfiO0sBGZoI3EiFmIUYAxL0Yj02Y6vKaUxF+Q", "0000000000000000000000000000000000000000000000000000000000000002": "Ar5L2b1s6LckhigEa9XpvvyCjjHL6Ss6gZaxrGx4/Fqb", "0000000000000000000000000000000000000000000000000000000000000003": "Auu/D7HEWJcQacHXeeoV75BTXdgwSs2FrYbBaO/DIR31"}	\\x038c075edaded9767592e239f9cce838bf5011ff2386fefcf042fe109216ff277f	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005d	2026-07-27 21:29:33.597312+00	2026-07-27 21:29:33.597312+00	AVAILABLE	\\x3fa16d524061361bf19999cbc82dad39a5160b084a0f4c1a008d88156ddbb927	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ap8XDuXP0dezitaGysIBHotdqRx27NYrRY0knxAmE61k", "0000000000000000000000000000000000000000000000000000000000000002": "AuKe5EOkl4qmAT6hJGnzftJTPjJzKx6iLGdUho8OyiQ9", "0000000000000000000000000000000000000000000000000000000000000003": "AgsVYFERqM6GPP1ztjdjNiaSKzO0RPrms9lly41PDUDg"}	\\x02d7541e244872b0823eea99b2b2276ba98e06bc5c7754ef75e1ae0b0ff8141380	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005e	2026-07-27 21:29:33.597313+00	2026-07-27 21:29:33.597313+00	AVAILABLE	\\x720514f34bff5d37d82d8b5441f779ffdd12bf1555afd9b305f0b2db2a6f1b28	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzS5Cs8GxukWKdmtfUkrrQFWNnLJicv4HpxXxTtatvRF", "0000000000000000000000000000000000000000000000000000000000000002": "A43C66kUu0Qq3YaJMmufa3FdXmbEWlJNhYlI772SkbuK", "0000000000000000000000000000000000000000000000000000000000000003": "A9t+sECUUBSck2QT9O4mWmFxFHds0rYuAk1yisZPnOh6"}	\\x03cbc743e4bf26ddf4d34ff19f3d7274ada1ddd5a78919ad4487047c2e4998b3c0	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005f	2026-07-27 21:29:33.597313+00	2026-07-27 21:29:33.597313+00	AVAILABLE	\\x994e94c0e457b208df228600305b6eb28394a5a9032a68eabaa64516cd094cd6	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aqlkeff7jraGMVXEI4/c77BhYAcP8tWEc47m7mR9CQuH", "0000000000000000000000000000000000000000000000000000000000000002": "AgyWvybiL3ixqPtqPuRf8KQdBu1ycO9yc24FZta+N+Ew", "0000000000000000000000000000000000000000000000000000000000000003": "AuQpV3zPsAHEt7U/A932EVmjbKJNxNYj7GCN7X8DXUrW"}	\\x039aa0cf7482a4cd14b4d35ed23a098c0d18014749b1e016e7313eb4747a1d2f20	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410060	2026-07-27 21:29:33.597313+00	2026-07-27 21:29:33.597313+00	AVAILABLE	\\x97210d0c509fb378127804ef9b8fcbf137d04c91c836210b81b71a56e7f4034f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+T5KEuXuz5fns/9dhjLGD4SGKIM2yxtqnPGUeHekJrn", "0000000000000000000000000000000000000000000000000000000000000002": "AmMbuidLbWxQUNghlW4X4xVcuAiSwj5j2L+/N/6IBxE9", "0000000000000000000000000000000000000000000000000000000000000003": "Azi5VSzqfQKQJ4MByxXE6ExY+8KjBhJ4ZAF8RurPecKs"}	\\x02c4ac3f1f6f58082cdbdfa1b5cb4a9de1c0ff8776f166a5864772bd58a78576e5	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410061	2026-07-27 21:29:33.597313+00	2026-07-27 21:29:33.597314+00	AVAILABLE	\\x3fdbf58bf087bd86997556a08d4e637c6253a2ec1cfb82a907fbd4f2818e3249	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A8XuQR6HKRot2mkjUILl3pITps4cJtizubmRmdxhT5Ce", "0000000000000000000000000000000000000000000000000000000000000002": "A5C6A4SzeujeI4Sb6nU17hVCfOlbgCxhPsiqIV982lzd", "0000000000000000000000000000000000000000000000000000000000000003": "AuAISEv5fhSkeEdRjT6wY+Mu0/ApUWf/8lG6ndHe8G4E"}	\\x02c060101f4fb9c3f717db1eac165e784f9881fc1a98ac56b8ca65f55db30caa0e	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410062	2026-07-27 21:29:33.597314+00	2026-07-27 21:29:33.597314+00	AVAILABLE	\\x1bebf340921407a0aa2d0f76e61452fcccf3341968d6dcd1592304e8c485106e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AnB/DVGjsSc6IXU4Z/N8nydcqiHyOH3lfNnOHmZPXVF8", "0000000000000000000000000000000000000000000000000000000000000002": "AyWHglmNclQjxj4+lCuBjkCghwpIlrl/+kkHcRRQ85qM", "0000000000000000000000000000000000000000000000000000000000000003": "AuESTPHJe6U1hVYewzB1/FQNpkoc7Nd7WQlZMTXRpB5f"}	\\x035fbf91f1aceebf1dad5813c3f3790d46f7ffa3a046384387fb38439e9d689fac	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410063	2026-07-27 21:29:33.597314+00	2026-07-27 21:29:33.597314+00	AVAILABLE	\\xdfd014d257e0a47d6bffe53a9418d5df47f0c552a9516af7c1a31c71b217c03f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aki9d7QebgXT5v5pqVZFBBR+HvgVSaAT1vOj3ZcK+yna", "0000000000000000000000000000000000000000000000000000000000000002": "AgbPMA5TRN2NElv1Y5DKAVbLsNeifH6Oi7LKf1K532I8", "0000000000000000000000000000000000000000000000000000000000000003": "AjtFgFMTU688m6yquaSBSKdDXXsJuYaOtsPzCa9Csuap"}	\\x0362c7a3a8005450c404d035cb785668ab77fd1a765220179827c3032985c020de	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410064	2026-07-27 21:29:33.597314+00	2026-07-27 21:29:33.597314+00	AVAILABLE	\\xb9bbba047dd66a7f209eb3f741207cd90d06e41dc567ff4d38ca8c1922879cd3	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ap0TlBsAZ/obva2XrdUOphY7fpkLWKX/Kj8natwoP+l0", "0000000000000000000000000000000000000000000000000000000000000002": "AmOoSFTdjNoYdlRNS/7HdOGKO7c4S3hK0BQicfJirLnx", "0000000000000000000000000000000000000000000000000000000000000003": "A2lUNaQxRUseOsD3S3V11t+dpHOS4kDLjEWgKPaKJa92"}	\\x02ea73e3ae3bca087d9d047be568fc0a36db467579ace6d510331bfadbef6e1322	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410065	2026-07-27 21:29:33.597315+00	2026-07-27 21:29:33.597315+00	AVAILABLE	\\x5499c6e57b258816509f744ee42765ca9e8fd8e4e956afec1f21479da5bb7323	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A3ctfz1rqCpM8nP8SfNN2MFijROBKqV1qu23Shp4frUf", "0000000000000000000000000000000000000000000000000000000000000002": "Ah96PgqTmZ5yTB06bDokg7Z6NlkjKb9qBQX02POs3PlK", "0000000000000000000000000000000000000000000000000000000000000003": "AsT/xQfBmiFeMOMe9VYgC7imS5jkDh8RctBxRMYe0PKx"}	\\x02cbee74c218ee34627c2b34b881dac146205fddcefbb6d7aeb47683623b06c177	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410066	2026-07-27 21:29:33.597315+00	2026-07-27 21:29:33.597315+00	AVAILABLE	\\x50244a032edc4222b17c57596ae0a9851679022a2afb91098894dba9cd9e754d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A5dMmvhvwYw53GPisEC+2VzjhPBWF+KE5EO7exL9+LVI", "0000000000000000000000000000000000000000000000000000000000000002": "A93QyqNkRjjm0d4Sx/QsTSXX4VB/wPGwKaO3jQd1hSFV", "0000000000000000000000000000000000000000000000000000000000000003": "A7MY1u63THLSzFfmYRFbgBYfYwQVFycUTO5ekKzuNxRT"}	\\x024f8d11d767589b479d846d56671d9e4687f3c8404293464422c5050b7ec6a615	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410067	2026-07-27 21:29:33.597315+00	2026-07-27 21:29:33.597315+00	AVAILABLE	\\x497fd553ad93617302e307c17cae9026332dc591eaa7301ff41df118621cd102	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A58uhrLI2Nny1hXOTpd7vRT781wwdeVJZv9wbEQ65JOA", "0000000000000000000000000000000000000000000000000000000000000002": "Ai+8L75YaoqdbKBO9zD5Gprlx5hkLSIxIazmnQhDaHPI", "0000000000000000000000000000000000000000000000000000000000000003": "Azk+U4H81ZJuqvE9tTgFOs1A8YowOEe9irItJH7E+mCd"}	\\x029986c32f68091c70d333b006beb85290396a7fad194905748f064562155bf7dd	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410068	2026-07-27 21:29:33.597315+00	2026-07-27 21:29:33.597315+00	AVAILABLE	\\xb64dd2073d6107adda00c2f5b9ed9c8055038e6129e716ef07a1319dee27fafb	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Al9Wl7HWQZFdWptc2qNXFel75tuLz3KXDfKd8UrKw8AF", "0000000000000000000000000000000000000000000000000000000000000002": "A/6RTfDgO6rHm0Y26BiCvlDxgQW6YM8OHhjM8SWgfSIX", "0000000000000000000000000000000000000000000000000000000000000003": "A1WQoEspEgQxQ6tZysHlukU1kf6tYS1HvuH8B0zqEklN"}	\\x02a2244e0d63715d3cebdbf70c54b87caa5419bafe20978ae81e3a72ba2e2a7aba	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410069	2026-07-27 21:29:33.597315+00	2026-07-27 21:29:33.597316+00	AVAILABLE	\\xce46f7a834023966fe52171aabd97d5117a7f0ab0b0e0c2b3948a76e25894ab4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AkiS0CZJw6I2/eSjCxfIPeNR54X8HSqIYI2Ghovfw7SM", "0000000000000000000000000000000000000000000000000000000000000002": "A2zuoj390R6yWqqWtxJJOSz1KIdWMwh1XBFtajhUclaG", "0000000000000000000000000000000000000000000000000000000000000003": "Am9tTmHavlsP/uSjA88Ie8P6YfGOD0eP05ad2ugTQPmz"}	\\x026bf9e39783bf770eba1a192650ea78ac07da64c6bb53204a65db0b1581ba29bf	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006a	2026-07-27 21:29:33.597316+00	2026-07-27 21:29:33.597316+00	AVAILABLE	\\x607ee97b9b7136bda5b1615ddc5426a51894b00a369d3963f28648b6f6da353f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxUSV4XyiiGYQAli0dQndwdmf+v0QgXlmJ0Pthbk7Afo", "0000000000000000000000000000000000000000000000000000000000000002": "AkbPAnlcpoAGn3K1FXai3HBA/EZZ6Y2FU2p1bnmGaqWA", "0000000000000000000000000000000000000000000000000000000000000003": "AxbKVDMjWhHs3tJdWtMGKLV9JP6KWTKySinbqBxUEI4Z"}	\\x03fe222aaf2d12e4c2722987a4ba59fc9ee4670b03878e63d33357896b2dff840e	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006b	2026-07-27 21:29:33.597316+00	2026-07-27 21:29:33.597316+00	AVAILABLE	\\xa4b134874c85b9e096e8b83a58b70343a0be63d7782370ae043ae2571769553c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aw0kFkqdQGwClM/EymB7NUtFX0hvv3TXYFRD7I+VYoeX", "0000000000000000000000000000000000000000000000000000000000000002": "AyjcG1H/GA5B/tvkv2qK12PtxPsbR3iek4fZcB60WDyr", "0000000000000000000000000000000000000000000000000000000000000003": "AytxpXVRDTM75AYTJdbXHTRvr/x8++QFc4FQTjMCSTu6"}	\\x02cbeef644ae2ca1f02d68b00d862eaf2c7b9a632b5d58670474a7c6ecc7c6484a	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006c	2026-07-27 21:29:33.597316+00	2026-07-27 21:29:33.597316+00	AVAILABLE	\\x549a2f8f1eaad82907c2d7b589e237f4278656d1cd38bfd8958b34052cbf5fca	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxgzFXa8SJdbUhKEh6yxY6gnwxpJyg+samyOIHpevOIo", "0000000000000000000000000000000000000000000000000000000000000002": "Av27h/WCd4vXBfe7Ey/D/rDOaDmqdpTXgf8Pq0iQWBAJ", "0000000000000000000000000000000000000000000000000000000000000003": "Ak/zVKrHnRmxxPjgOKA+y08I/XNV9IX77UMydRFdjoDB"}	\\x02918a486edd8b2da0fc98b6e248056dab7ae251fe42417bfc08ba6a310328ac17	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006d	2026-07-27 21:29:33.597316+00	2026-07-27 21:29:33.597316+00	AVAILABLE	\\x530e46157d009330ca951a244e564af800f2f1b656dd2710e88ae27049b40d34	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AsL+X3bl8IML3JYgQWXKGSk1QCluE1TiFzW8m0ZG6E25", "0000000000000000000000000000000000000000000000000000000000000002": "A3AQ5dKtihud+sBLL/suXaDtBSoEKBfD6wr+lnCRuNQJ", "0000000000000000000000000000000000000000000000000000000000000003": "A+wb8bffeHrBeY+EB1aNbvA2xBs9HZ/H9wTUmZLGzbkW"}	\\x0397f1d917adff563775bbd0079f233c3c1d1814051f59ece977d34d3982c11881	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006e	2026-07-27 21:29:33.597316+00	2026-07-27 21:29:33.597316+00	AVAILABLE	\\xd874bcd00d898a9f18f141588561ea7f7a8b3395be1ef72663a3aab9201a9926	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AoSzYPT7UZnAXnKiW8MKBlYgWvMCy/PdqnyzQwg/vxz5", "0000000000000000000000000000000000000000000000000000000000000002": "A3refFuIoEurfndY2dq+ciafLKLpGDyUX6brEspxKKdN", "0000000000000000000000000000000000000000000000000000000000000003": "A71cNlW1wPN6NBGiswO8j7ymOpIPVdWBA5ZELQyXXyhf"}	\\x02595419db332fcf5f38984b3785ff40032ddd260a18901f7d50cee1cd340d13ef	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006f	2026-07-27 21:29:33.597317+00	2026-07-27 21:29:33.597317+00	AVAILABLE	\\x6c586a6c4209d1953f39bb0e883d7655c3033511c571a59f6fcfd2c34c24f534	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A/88q/cAXSgYvPyHdCeiIcqkOQTiM2iKMS7/V3Z4jige", "0000000000000000000000000000000000000000000000000000000000000002": "Au272Ei9UdTG44AFBBMgIIEIvzfv6YKY//JPsr8DtPGp", "0000000000000000000000000000000000000000000000000000000000000003": "AjO70XqDVm2q0n+8yYqsvhuyRrr4cfYvy1vnVbnmhka5"}	\\x02ac4934dcc24362185e1c7efcf614357005833c26162e6c363a899b82a6fdbee4	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410070	2026-07-27 21:29:33.597317+00	2026-07-27 21:29:33.597317+00	AVAILABLE	\\x41e3d826c4365e3e5ad2ff73353d4621578a4c9b9f80f0685775bffce55e7765	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AjM4qEJ3gqnusyCg/BNgdsRVqPMPbj/DICGwJ8Tt+/YA", "0000000000000000000000000000000000000000000000000000000000000002": "AgjAQn6OYRsQekAWeYWDT68je7SWFwuVA1CnBIpQl4pY", "0000000000000000000000000000000000000000000000000000000000000003": "AwieTBIaaTcM9adsjj1i39fmBffXnSkRMuAbMIyiEDyl"}	\\x02e58e256afffe53f9fb0aa4984fa2c175712fbf66df8bea4f79936985e0569c88	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410071	2026-07-27 21:29:33.597317+00	2026-07-27 21:29:33.597317+00	AVAILABLE	\\x1539bd914f9e86d2e708d212e84ef28c62b909dceb4cfb09f5ed9d48a2dae34c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AhsX4H1Tr35Y2RPdx0zhCzQ+x1v7ngEmuMT10QcVV5aj", "0000000000000000000000000000000000000000000000000000000000000002": "A4cNM+XZR5O6fERHTZ71TasY9s2lR6FcF47kfoFG7PJD", "0000000000000000000000000000000000000000000000000000000000000003": "AjNBwcFZl88WQltiflMo1bYHcxFlx/dntx0Nik7fWW+5"}	\\x036543cdf8e3b97b36b471ff6b64d0c9bc5d4bdc589d7ba23bb6a5876ba33a388a	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410072	2026-07-27 21:29:33.597317+00	2026-07-27 21:29:33.597317+00	AVAILABLE	\\x779e8a1887d1efa6a8fedc0c35f31db8843c93817bc29d65b65c9c00343435cd	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ap8N4uOXyKi5ZAzBRFCV6DjGNunBnbgvTOYT+8Rmdhr4", "0000000000000000000000000000000000000000000000000000000000000002": "A+jiZLL+p3MMRvcn59dCNiGhOwf3HEfbbX6GhkahnEO7", "0000000000000000000000000000000000000000000000000000000000000003": "A9hNnn3gHLnXL3toifTssZQq6wkBfiq3qWdH6sew1/y6"}	\\x03c9a245af5640918f92aedff1bdd58381b34e7fd19cafcc5b892e0dc6eda94cc1	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410073	2026-07-27 21:29:33.597317+00	2026-07-27 21:29:33.597318+00	AVAILABLE	\\x1132926393688cd0c2612369db5bf72cee40c643fe211f275aacfa04c4c51de7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aq3vFkTWM5SvLqjB4drznd0Vxsz2xXHJWylhCEYLtb6l", "0000000000000000000000000000000000000000000000000000000000000002": "A+QjTsagn+Uq3UraOPz6aHhXXPebbKlt/Mb6Q32ILZtI", "0000000000000000000000000000000000000000000000000000000000000003": "Ayy9ZmbCiQbg13QxFHgpXPhIfUDwBEjMqGczaOwYaeF+"}	\\x033db9f67b90048524d7f1a7b11f34880ebe5fdeb5838173c4611663462be3594f	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410074	2026-07-27 21:29:33.597318+00	2026-07-27 21:29:33.597318+00	AVAILABLE	\\xe156e62e566750e713e9fc5643b4113cd0727885f4e812fb077c1787e960a375	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Avlfckz3xh72eXLB+RgPrw4vAwP5voKbRptyUFGCWNpA", "0000000000000000000000000000000000000000000000000000000000000002": "A7sq0S3tyL9irgcShmiipxAguchnfBjQKxQ3XliQjS+R", "0000000000000000000000000000000000000000000000000000000000000003": "A+IH1km7aZzAwOSqZeMIlxpkvr+VYvn6AsSEZ9jwxpAB"}	\\x0355dfbe3386f0a6f1ab07f29bd746a8b47c8122e8d735b9d996019ad07a79c346	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410075	2026-07-27 21:29:33.597318+00	2026-07-27 21:29:33.597318+00	AVAILABLE	\\x5f35f3a7f681d13bbab96d0207b8dd58de1ab9cd6425e39ea295b9374ef76083	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AmyFUOOd83/aEsa85usgDO9iIcUo6y/S8hJ1ETyE0riu", "0000000000000000000000000000000000000000000000000000000000000002": "Ajj1dKWOV50q23CT3QvqGAM8diJqajEtjpC8Rg87o0nn", "0000000000000000000000000000000000000000000000000000000000000003": "Aivrri2tH+syqOHCmPRLLBlbM7pJoPDFxtGeA4iEFSRk"}	\\x02edc4c7eb1033b1b3280936d23f6bd24544f26733cff8402eb33770191b42c30f	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410076	2026-07-27 21:29:33.597318+00	2026-07-27 21:29:33.597318+00	AVAILABLE	\\x3fbd4468bed5344047682670eeea694fb8858cf39a6780d70d0071e20c19ff3f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A3rAy4us6P4YpNaNdqOPdkqPhkV5utALq1RzFbyOW+Wz", "0000000000000000000000000000000000000000000000000000000000000002": "A0XJZDn9pjmoSVcbApR+zfH7oPm7j5brNrtf0q5cfdXO", "0000000000000000000000000000000000000000000000000000000000000003": "A6jB1b/atponc3jczTDLVpL3U6F0Q4qKTXwOucJhGUMD"}	\\x029e77768a7fe33e3bd7004cdd8f8e648aca7f811d7b7f4a7719f4a9751286db16	2	2
